ticker,date,quality_state,quality_reason,profitability_profile,balance_sheet_profile,earnings_quality_profile,capital_efficiency_profile,cashflow_profile,stability_profile,quality_metadata_status,source_data_status,source_timestamp,source_name,source_last_updated,source_freshness_days,missing_required_fields,partial_data_reason,stale_data_reason,invalid_data_reason,generated_at
DAL,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DAR,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DASH,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DBX,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DCI,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DD,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DDOG,2026-07-10,PARTIAL_DATA,fundamental source data partially available,PARTIAL,PARTIAL,PARTIAL,PARTIAL,PARTIAL,PARTIAL,partial,partial_data,2026-05-22,local_manual_provenance_only,2026-05-22,49,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,one or more required fundamental fields are missing,,,2026-07-18T11:37:08Z
DE,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DECK,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DELL,2026-07-10,PARTIAL_DATA,fundamental source data partially available,PARTIAL,PARTIAL,PARTIAL,PARTIAL,PARTIAL,PARTIAL,partial,partial_data,2026-05-24,manual_official_annual_report_standard_batch_1,2026-05-24,47,gross_margin|debt_to_equity,one or more required fundamental fields are missing,,,2026-07-18T11:37:08Z
DG,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DGX,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DHI,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DHR,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DINO,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DIS,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DKS,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DLB,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DLR,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DLTR,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DOC,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DOCN,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DOCS,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DOCU,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DOV,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DOW,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DPZ,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DRI,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DT,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DTE,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DTM,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DUK,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DUOL,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DVA,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
DVN,2026-07-10,PARTIAL_DATA,fundamental source data partially available,PARTIAL,PARTIAL,PARTIAL,PARTIAL,PARTIAL,PARTIAL,partial,partial_data,2026-05-22,local_manual_provenance_only,2026-05-22,49,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,one or more required fundamental fields are missing,,,2026-07-18T11:37:08Z
DXCM,2026-07-10,PARTIAL_DATA,fundamental source data partially available,PARTIAL,PARTIAL,PARTIAL,PARTIAL,PARTIAL,PARTIAL,partial,partial_data,2026-05-22,local_manual_provenance_only,2026-05-22,49,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,one or more required fundamental fields are missing,,,2026-07-18T11:37:08Z
DY,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EA,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EBAY,2026-07-10,PARTIAL_DATA,fundamental source data partially available,PARTIAL,PARTIAL,PARTIAL,PARTIAL,PARTIAL,PARTIAL,partial,partial_data,2026-05-22,local_manual_provenance_only,2026-05-22,49,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,one or more required fundamental fields are missing,,,2026-07-18T11:37:08Z
ECHO,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
ECL,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
ED,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EEFT,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EFX,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EG,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EGP,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EHC,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EIX,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EL,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
ELAN,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
ELF,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
ELS,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
ELV,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EME,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EMR,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
ENB,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
ENPH,2026-07-10,SUFFICIENT_DATA,fundamental source data available,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,complete,source_available,2026-05-24,manual_official_annual_report_standard_batch_1,2026-05-24,47,,,,,2026-07-18T11:37:08Z
ENS,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
ENSG,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
ENTG,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EOG,2026-07-10,PARTIAL_DATA,fundamental source data partially available,PARTIAL,PARTIAL,PARTIAL,PARTIAL,PARTIAL,PARTIAL,partial,partial_data,2026-05-24,manual_official_annual_report_standard_batch_1,2026-05-24,47,gross_margin|debt_to_equity,one or more required fundamental fields are missing,,,2026-07-18T11:37:08Z
EPR,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EQH,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EQIX,2026-07-10,PARTIAL_DATA,fundamental source data partially available,PARTIAL,PARTIAL,PARTIAL,PARTIAL,PARTIAL,PARTIAL,partial,partial_data,2026-05-24,manual_official_annual_report_standard_batch_1,2026-05-24,47,debt_to_equity,one or more required fundamental fields are missing,,,2026-07-18T11:37:08Z
EQR,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EQT,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
ERIE,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
ES,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
ESAB,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
ESNT,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
ESS,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
ETN,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
ETR,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
ETSY,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EVR,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EVRG,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EW,2026-07-10,PARTIAL_DATA,fundamental source data partially available,PARTIAL,PARTIAL,PARTIAL,PARTIAL,PARTIAL,PARTIAL,partial,partial_data,2026-05-24,manual_official_annual_report_standard_batch_1,2026-05-24,47,eps_growth_yoy|debt_to_equity,one or more required fundamental fields are missing,,,2026-07-18T11:37:08Z
EWBC,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EXC,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EXE,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EXEL,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
EXLS,2026-07-10,INSUFFICIENT_DATA,fundamental source row unavailable,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,row_missing,row_missing,,,,,revenue_growth_yoy|eps_growth_yoy|gross_margin|operating_margin|debt_to_equity,,,,2026-07-18T11:37:08Z
